SAMPLE	PWY_NAME	PWY_COMMON_NAME	NUM_REACTIONS	NUM_COVERED_REACTIONS	ORF_COUNT	ORF
1_upper_euphotic	PWY-4984	urea cycle	5	4	8	1_upper_euphotic_7552_0
1_upper_euphotic	PWY-4984	urea cycle	5	4	8	1_upper_euphotic_1222_0
1_upper_euphotic	PWY-4984	urea cycle	5	4	8	1_upper_euphotic_7454_0
1_upper_euphotic	PWY-4984	urea cycle	5	4	8	1_upper_euphotic_6719_0
1_upper_euphotic	PWY-4984	urea cycle	5	4	8	1_upper_euphotic_3388_0
1_upper_euphotic	PWY-4984	urea cycle	5	4	8	1_upper_euphotic_4447_0
1_upper_euphotic	PWY-5986	ammonium transport	1	1	4	1_upper_euphotic_4067_0
1_upper_euphotic	PWY-5986	ammonium transport	1	1	4	1_upper_euphotic_5199_0
1_upper_euphotic	PWY-5986	ammonium transport	1	1	4	1_upper_euphotic_4419_0
1_upper_euphotic	PWY-5986	ammonium transport	1	1	4	1_upper_euphotic_7620_0
1_upper_euphotic	PWY0-1298	pyrimidine deoxyribonucleosides degradation	6	3	9	1_upper_euphotic_417_0
1_upper_euphotic	PWY0-1298	pyrimidine deoxyribonucleosides degradation	6	3	9	1_upper_euphotic_7600_0
1_upper_euphotic	PWY0-1298	pyrimidine deoxyribonucleosides degradation	6	3	9	1_upper_euphotic_6617_0
1_upper_euphotic	PWY0-1298	pyrimidine deoxyribonucleosides degradation	6	3	9	1_upper_euphotic_6574_1
1_upper_euphotic	PWY0-1298	pyrimidine deoxyribonucleosides degradation	6	3	9	1_upper_euphotic_4132_0
1_upper_euphotic	PWY0-1298	pyrimidine deoxyribonucleosides degradation	6	3	9	1_upper_euphotic_317_1
1_upper_euphotic	PWY0-1298	pyrimidine deoxyribonucleosides degradation	6	3	9	1_upper_euphotic_5072_0
1_upper_euphotic	PWY0-1298	pyrimidine deoxyribonucleosides degradation	6	3	9	1_upper_euphotic_5901_0
1_upper_euphotic	PWY0-1298	pyrimidine deoxyribonucleosides degradation	6	3	9	1_upper_euphotic_552_0
1_upper_euphotic	PWY-6606	guanosine nucleotides degradation II	4	2	6	1_upper_euphotic_1450_1
1_upper_euphotic	PWY-6606	guanosine nucleotides degradation II	4	2	6	1_upper_euphotic_6384_1
1_upper_euphotic	PWY-6608	guanosine nucleotides degradation III	4	2	6	1_upper_euphotic_1450_1
1_upper_euphotic	PWY-6608	guanosine nucleotides degradation III	4	2	6	1_upper_euphotic_6384_1
1_upper_euphotic	SALVADEHYPOX-PWY	adenosine nucleotides degradation II	5	2	6	1_upper_euphotic_1450_1
1_upper_euphotic	SALVADEHYPOX-PWY	adenosine nucleotides degradation II	5	2	6	1_upper_euphotic_5090_0
1_upper_euphotic	PWY-6596	adenosine nucleotides degradation I	8	2	7	1_upper_euphotic_3748_0
1_upper_euphotic	PWY-6596	adenosine nucleotides degradation I	8	2	7	1_upper_euphotic_1450_1
1_upper_euphotic	PWY-6596	adenosine nucleotides degradation I	8	2	7	1_upper_euphotic_440_0
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_6122_0
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_1450_1
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_3335_0
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_4506_1
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_5863_0
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_961_0
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_6384_1
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_1901_1
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_4661_0
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_6168_0
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_1485_0
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_1635_0
1_upper_euphotic	P164-PWY	purine nucleotides degradation III (anaerobic)	17	5	13	1_upper_euphotic_3099_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_6122_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_1450_1
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_7153_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_3335_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_4506_1
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_961_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_3191_1
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_6384_1
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_7642_1
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_1901_1
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_1354_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_4661_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_2519_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_6168_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_3476_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_1485_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_1930_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_1635_0
1_upper_euphotic	PWY-5497	purine nucleotides degradation IV (anaerobic)	22	8	19	1_upper_euphotic_3099_0
1_upper_euphotic	PWY-6754	S-methyl-5-thioadenosine degradation I	2	1	1	1_upper_euphotic_7490_1
1_upper_euphotic	PWY0-1297	purine deoxyribonucleosides degradation	7	3	9	1_upper_euphotic_417_0
1_upper_euphotic	PWY0-1297	purine deoxyribonucleosides degradation	7	3	9	1_upper_euphotic_7600_0
1_upper_euphotic	PWY0-1297	purine deoxyribonucleosides degradation	7	3	9	1_upper_euphotic_6574_1
1_upper_euphotic	PWY0-1297	purine deoxyribonucleosides degradation	7	3	9	1_upper_euphotic_5090_0
1_upper_euphotic	PWY0-1297	purine deoxyribonucleosides degradation	7	3	9	1_upper_euphotic_4132_0
1_upper_euphotic	PWY0-1297	purine deoxyribonucleosides degradation	7	3	9	1_upper_euphotic_317_1
1_upper_euphotic	PWY0-1297	purine deoxyribonucleosides degradation	7	3	9	1_upper_euphotic_5072_0
1_upper_euphotic	PWY0-1297	purine deoxyribonucleosides degradation	7	3	9	1_upper_euphotic_5901_0
1_upper_euphotic	PWY0-1297	purine deoxyribonucleosides degradation	7	3	9	1_upper_euphotic_552_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_5169_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_6104_1
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_2979_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_6957_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_4357_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_621_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_1348_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_6104_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_6840_1
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_930_1
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_7646_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_7621_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_5324_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_1938_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_6249_0
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_6903_1
1_upper_euphotic	PWY-5138	fatty acid beta-oxidation IV (unsaturated, even number)	6	2	17	1_upper_euphotic_5627_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6854_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4057_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5285_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5819_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5169_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6104_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_1469_2
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_3062_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4991_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4085_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_3607_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_1429_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_3599_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_3600_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_2979_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4893_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6745_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_3176_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6051_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6985_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4413_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6957_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6775_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5718_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_1895_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6119_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4357_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_621_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6576_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_1348_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6104_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_3492_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_7000_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6840_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_3791_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6105_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_930_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5114_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_7621_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4759_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_3087_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6581_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6571_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5340_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4735_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6323_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_1414_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_1139_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6749_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4563_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_4418_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5324_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5833_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_7119_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_2884_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_1938_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_1183_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6249_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_6903_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5380_0
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_3532_1
1_upper_euphotic	FAO-PWY	fatty acid beta-oxidation I	7	5	62	1_upper_euphotic_5627_1
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_5169_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_6104_1
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_2979_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_6957_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_6516_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_4357_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_621_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_1348_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_6104_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_6840_1
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_930_1
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_7621_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_5324_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_1938_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_6249_0
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_6903_1
1_upper_euphotic	PWY0-1337	oleate beta-oxidation	3	2	17	1_upper_euphotic_5627_1
1_upper_euphotic	LIPASYN-PWY	phospholipases	5	1	1	1_upper_euphotic_6763_0
1_upper_euphotic	XYLCAT-PWY	xylose degradation I	2	1	1	1_upper_euphotic_5621_0
1_upper_euphotic	PWY-6317	galactose degradation I (Leloir pathway)	6	2	5	1_upper_euphotic_6355_0
1_upper_euphotic	PWY-6317	galactose degradation I (Leloir pathway)	6	2	5	1_upper_euphotic_5465_1
1_upper_euphotic	PWY-6317	galactose degradation I (Leloir pathway)	6	2	5	1_upper_euphotic_1265_0
1_upper_euphotic	PWY-6317	galactose degradation I (Leloir pathway)	6	2	5	1_upper_euphotic_5816_0
1_upper_euphotic	PWY-6317	galactose degradation I (Leloir pathway)	6	2	5	1_upper_euphotic_4287_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_5528_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_1362_1
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_7153_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_3399_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_3354_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_791_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_5156_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_7065_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_473_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_1483_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_6247_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_6469_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_684_1
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_3476_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_7211_0
1_upper_euphotic	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	10	6	16	1_upper_euphotic_4785_1
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_5528_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_1362_1
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_3399_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_791_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_5156_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_7065_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_1908_1
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_473_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_1483_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_564_1
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_3766_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_6469_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_684_1
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_7211_0
1_upper_euphotic	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	10	5	15	1_upper_euphotic_4785_1
1_upper_euphotic	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	6	2	3	1_upper_euphotic_7394_0
1_upper_euphotic	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	6	2	3	1_upper_euphotic_3399_0
1_upper_euphotic	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	6	2	3	1_upper_euphotic_7065_0
1_upper_euphotic	MANNCAT-PWY	D-mannose degradation	1	1	2	1_upper_euphotic_7148_0
1_upper_euphotic	MANNCAT-PWY	D-mannose degradation	1	1	2	1_upper_euphotic_2774_0
1_upper_euphotic	PWY-6573	chondroitin sulfate degradation (metazoa)	4	1	2	1_upper_euphotic_2607_1
1_upper_euphotic	PWY-6573	chondroitin sulfate degradation (metazoa)	4	1	2	1_upper_euphotic_6730_1
1_upper_euphotic	PWY-6576	dermatan sulfate degradation (metazoa)	4	1	1	1_upper_euphotic_3548_1
1_upper_euphotic	PWY-6788	cellulose degradation II (fungi)	3	1	1	1_upper_euphotic_5192_1
1_upper_euphotic	PWY-6805	cellulose degradation I (cellulosome)	8	1	1	1_upper_euphotic_5192_1
1_upper_euphotic	PWY0-42	2-methylcitrate cycle I	5	2	4	1_upper_euphotic_5193_0
1_upper_euphotic	PWY0-42	2-methylcitrate cycle I	5	2	4	1_upper_euphotic_899_0
1_upper_euphotic	PWY0-42	2-methylcitrate cycle I	5	2	4	1_upper_euphotic_2863_0
1_upper_euphotic	PWY0-42	2-methylcitrate cycle I	5	2	4	1_upper_euphotic_6803_0
1_upper_euphotic	PWY-5747	2-methylcitrate cycle II	6	2	4	1_upper_euphotic_5193_0
1_upper_euphotic	PWY-5747	2-methylcitrate cycle II	6	2	4	1_upper_euphotic_899_0
1_upper_euphotic	PWY-5747	2-methylcitrate cycle II	6	2	4	1_upper_euphotic_2863_0
1_upper_euphotic	PWY-5747	2-methylcitrate cycle II	6	2	4	1_upper_euphotic_6803_0
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_4560_0
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_486_0
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_1674_0
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_4586_0
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_6345_1
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_5170_1
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_2015_1
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_4982_0
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_6172_0
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_2849_1
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_3802_0
1_upper_euphotic	PROPIONMET-PWY	methylmalonyl pathway	3	2	12	1_upper_euphotic_736_0
1_upper_euphotic	PWY-6695	oxalate degradation II	4	1	2	1_upper_euphotic_3222_1
1_upper_euphotic	PWY-6695	oxalate degradation II	4	1	2	1_upper_euphotic_6013_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_5061_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_765_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_4994_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_7030_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_1481_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_7753_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_1195_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_7056_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_3142_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_4453_0
1_upper_euphotic	GLYOXDEG-PWY	glycolate and glyoxylate degradation II	2	2	11	1_upper_euphotic_4917_0
1_upper_euphotic	PWY0-1312	acetate formation from acetyl-CoA I	2	1	2	1_upper_euphotic_3191_1
